No,GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_Eco,Team1_SemiEco,Team1_SemiBuy,Team1_FullBuy,Team1_TotalRounds,Team2_Eco,Team2_SemiEco,Team2_SemiBuy,Team2_FullBuy,Team2_TotalRounds
9660,18561,10665,Bind,1736,2742,ex-FULL SENSE,OhMyGirl,1,3.0,0.0,2.0,13.0,13,3.0,1.0,8.0,6.0,5
9661,18562,10665,Split,1736,2742,ex-FULL SENSE,OhMyGirl,1,3.0,1.0,2.0,17.0,13,3.0,2.0,5.0,13.0,10
9662,21489,12185,Haven,1734,3275,FIRST Gaming,Hexad,1,2.0,3.0,3.0,15.0,13,3.0,2.0,4.0,14.0,10
9663,21720,12185,Split,1734,3275,FIRST Gaming,Hexad,1,3.0,0.0,2.0,14.0,13,3.0,4.0,1.0,11.0,6
9664,21177,11958,Bind,2286,3279,ex-EXO Clan,Straight Outta The Zoo,2,3.0,2.0,3.0,14.0,9,3.0,2.0,5.0,12.0,13
9665,21178,11958,Icebox,2286,3279,ex-EXO Clan,Straight Outta The Zoo,1,2.0,0.0,3.0,9.0,13,3.0,3.0,2.0,6.0,1
9666,21179,11958,Ascent,2286,3279,ex-EXO Clan,Straight Outta The Zoo,1,2.0,0.0,2.0,9.0,13,3.0,1.0,6.0,3.0,0
9667,20016,11454,Icebox,1034,2214,NRG Esports,On The Way,2,4.0,1.0,2.0,12.0,6,2.0,1.0,6.0,10.0,13
9668,20017,11454,Haven,1034,2214,NRG Esports,On The Way,1,2.0,0.0,3.0,10.0,13,3.0,2.0,3.0,7.0,2
9669,20018,11454,Bind,1034,2214,NRG Esports,On The Way,1,3.0,1.0,2.0,12.0,13,3.0,0.0,6.0,9.0,5
9670,21616,11456,Haven,188,2291,Cloud9,Ghost Gaming,2,3.0,3.0,6.0,7.0,6,2.0,2.0,1.0,14.0,13
9671,21617,11456,Ascent,188,2291,Cloud9,Ghost Gaming,1,2.0,0.0,4.0,12.0,13,3.0,5.0,3.0,7.0,5
9672,21618,11456,Split,188,2291,Cloud9,Ghost Gaming,1,2.0,0.0,8.0,12.0,13,3.0,4.0,3.0,12.0,9
9673,21488,12184,Haven,279,1732,Absolute JUPITER,Novagis Gaming,1,3.0,0.0,2.0,13.0,13,4.0,2.0,3.0,9.0,5
9674,21620,12184,Ascent,279,1732,Absolute JUPITER,Novagis Gaming,1,2.0,0.0,5.0,9.0,13,4.0,1.0,2.0,9.0,3
9677,20013,11453,Haven,382,1615,Demon Time,Knights,2,3.0,1.0,8.0,7.0,6,3.0,1.0,2.0,13.0,13
9678,20014,11453,Ascent,382,1615,Demon Time,Knights,1,2.0,1.0,9.0,12.0,13,4.0,2.0,3.0,15.0,11
9679,20015,11453,Split,382,1615,Demon Time,Knights,1,4.0,0.0,1.0,15.0,13,2.0,2.0,8.0,8.0,7
9683,20019,11455,Ascent,14,3214,T1,Frick Ya Bag,1,2.0,0.0,3.0,9.0,13,3.0,2.0,4.0,5.0,1
9684,20020,11455,Haven,14,3214,T1,Frick Ya Bag,1,2.0,0.0,3.0,9.0,13,3.0,4.0,3.0,4.0,1
9685,20010,11452,Split,2815,637,Version1,Rise,1,3.0,0.0,6.0,15.0,13,3.0,4.0,2.0,15.0,11
9686,20011,11452,Icebox,2815,637,Version1,Rise,1,2.0,0.0,5.0,11.0,13,3.0,4.0,5.0,6.0,5
9687,21246,11988,Bind,1916,448,Ingaming,OSKARAVELHO,1,2.0,0.0,5.0,14.0,13,4.0,3.0,2.0,12.0,8
9688,21247,11988,Ascent,1916,448,Ingaming,OSKARAVELHO,1,2.0,0.0,5.0,11.0,13,4.0,2.0,1.0,11.0,5
9689,19959,11435,Bind,106,1657,TSM,Penguin Sledding,1,2.0,2.0,3.0,13.0,13,2.0,4.0,2.0,12.0,7
9690,19960,11435,Ascent,106,1657,TSM,Penguin Sledding,1,2.0,0.0,5.0,10.0,13,3.0,2.0,4.0,8.0,4
9691,19962,11436,Icebox,302,470,Spot Up,Complexity,1,2.0,3.0,2.0,17.0,13,2.0,4.0,7.0,11.0,11
9692,19963,11436,Split,302,470,Spot Up,Complexity,1,2.0,0.0,5.0,12.0,13,3.0,3.0,2.0,11.0,6
9695,19968,11438,Icebox,637,2136,Rise,seeker,1,2.0,1.0,5.0,12.0,13,4.0,1.0,6.0,9.0,7
9696,19969,11438,Bind,637,2136,Rise,seeker,1,2.0,0.0,4.0,11.0,13,4.0,3.0,2.0,8.0,4
9697,19971,11439,Haven,856,382,Andbox,Demon Time,2,4.0,2.0,3.0,8.0,4,2.0,0.0,4.0,11.0,13
9698,19972,11439,Ascent,856,382,Andbox,Demon Time,1,4.0,2.0,1.0,14.0,13,3.0,2.0,6.0,10.0,8
9699,19973,11439,Icebox,856,382,Andbox,Demon Time,2,2.0,2.0,5.0,15.0,11,3.0,3.0,4.0,14.0,13
9700,19974,11440,Ascent,1615,3208,Knights,On Top Soon,1,3.0,0.0,1.0,14.0,13,3.0,2.0,5.0,8.0,5
9701,19975,11440,Haven,1615,3208,Knights,On Top Soon,1,2.0,0.0,3.0,9.0,13,3.0,3.0,2.0,6.0,1
9702,19977,11441,Icebox,1034,1166,NRG Esports,Time In,1,3.0,2.0,3.0,16.0,13,3.0,3.0,3.0,15.0,11
9703,19978,11441,Ascent,1034,1166,NRG Esports,Time In,1,4.0,0.0,3.0,17.0,13,3.0,2.0,6.0,13.0,11
9706,19986,11444,Haven,3214,1117,Frick Ya Bag,Grapefruit Techniques,1,2.0,1.0,9.0,8.0,13,4.0,2.0,2.0,12.0,7
9707,19987,11444,Bind,3214,1117,Frick Ya Bag,Grapefruit Techniques,1,2.0,4.0,3.0,13.0,13,3.0,2.0,7.0,10.0,9
9710,19992,11446,Haven,2291,2249,Ghost Gaming,Spotlight,2,3.0,3.0,3.0,15.0,11,2.0,1.0,8.0,13.0,13
9711,19993,11446,Ascent,2291,2249,Ghost Gaming,Spotlight,1,3.0,0.0,4.0,12.0,13,3.0,3.0,5.0,8.0,6
9712,19994,11446,Bind,2291,2249,Ghost Gaming,Spotlight,1,3.0,0.0,2.0,14.0,13,4.0,1.0,6.0,8.0,6
9713,19995,11447,Haven,468,5248,Renegades,Evil Geniuses,1,2.0,0.0,3.0,9.0,13,3.0,3.0,2.0,6.0,1
9714,19996,11447,Ascent,468,5248,Renegades,Evil Geniuses,1,3.0,1.0,4.0,15.0,13,3.0,1.0,6.0,13.0,10
9717,21240,11986,Haven,1916,2437,Ingaming,favela aimers,2,3.0,1.0,6.0,13.0,10,3.0,1.0,2.0,17.0,13
9718,21241,11986,Bind,1916,2437,Ingaming,favela aimers,1,2.0,1.0,4.0,13.0,13,4.0,1.0,6.0,9.0,7
9719,21242,11986,Ascent,1916,2437,Ingaming,favela aimers,1,2.0,1.0,7.0,14.0,13,4.0,0.0,5.0,15.0,11
9720,21243,11987,Ascent,448,889,OSKARAVELHO,DELIRAWOW,1,2.0,1.0,4.0,10.0,13,3.0,2.0,5.0,7.0,4
9721,21244,11987,Icebox,448,889,OSKARAVELHO,DELIRAWOW,1,5.0,1.0,4.0,14.0,13,2.0,1.0,9.0,12.0,11
9722,21206,11962,Bind,2354,367,Movistar Optix,9z Team,2,4.0,2.0,3.0,7.0,3,2.0,0.0,5.0,9.0,13
9723,21207,11962,Haven,2354,367,Movistar Optix,9z Team,1,2.0,2.0,5.0,11.0,13,4.0,2.0,4.0,10.0,7
9724,21208,11962,Ascent,2354,367,Movistar Optix,9z Team,2,4.0,2.0,1.0,10.0,4,2.0,1.0,5.0,9.0,13
9728,21213,11971,Ascent,2358,676,Stampede Gaming,Meta Gaming ,1,2.0,1.0,8.0,12.0,13,3.0,2.0,4.0,14.0,10
9729,21214,11971,Haven,2358,676,Stampede Gaming,Meta Gaming ,1,2.0,3.0,5.0,11.0,13,4.0,2.0,4.0,11.0,8
9730,24919,13973,Bind,1464,1471,YaLLa Esports,Team RA'AD,1,2.0,0.0,8.0,11.0,13,4.0,2.0,2.0,13.0,8
9731,24920,13973,Ascent,1464,1471,YaLLa Esports,Team RA'AD,1,2.0,2.0,1.0,13.0,13,2.0,2.0,7.0,7.0,5
9732,24922,13974,Bind,1594,1592,Team Majesty,Fox Gaming,2,3.0,3.0,3.0,8.0,4,3.0,0.0,1.0,13.0,13
9733,24923,13974,Ascent,1594,1592,Team Majesty,Fox Gaming,1,2.0,0.0,5.0,8.0,13,3.0,2.0,5.0,5.0,2
9734,24924,13974,Haven,1594,1592,Team Majesty,Fox Gaming,1,2.0,1.0,3.0,11.0,13,3.0,4.0,4.0,6.0,4
9735,20726,11748,Haven,108,2317,forZe,5up,1,2.0,1.0,3.0,12.0,13,3.0,2.0,6.0,7.0,5
9736,20727,11748,Bind,108,2317,forZe,5up,1,2.0,2.0,8.0,14.0,14,2.0,2.0,7.0,15.0,12
9737,21145,11936,Bind,645,367,Procyon Team,9z Team,1,4.0,0.0,4.0,16.0,13,2.0,3.0,6.0,13.0,11
9738,21146,11936,Ascent,645,367,Procyon Team,9z Team,2,3.0,2.0,6.0,7.0,5,2.0,0.0,4.0,12.0,13
9739,21147,11936,Haven,645,367,Procyon Team,9z Team,2,3.0,2.0,6.0,7.0,5,3.0,1.0,4.0,10.0,13
9740,20729,11749,Split,2049,2398,Divinity,Project X,1,3.0,0.0,2.0,13.0,13,4.0,2.0,4.0,8.0,5
9741,20730,11749,Bind,2049,2398,Divinity,Project X,1,3.0,0.0,3.0,13.0,13,4.0,2.0,5.0,8.0,6
9742,20756,11758,Bind,2505,2532,Looking For Org,Louvre,1,3.0,2.0,7.0,12.0,13,3.0,2.0,2.0,17.0,11
9745,21287,12025,Ascent,513,3275,BlackBird Ignis,Hexad,1,2.0,1.0,6.0,23.0,17,3.0,4.0,3.0,22.0,15
9746,20755,11757,Bind,624,2509,Paper Rex,XIAO,1,4.0,0.0,3.0,17.0,13,2.0,3.0,6.0,13.0,11
9747,21023,11898,Haven,2030,1700,ex-Reckless Lads,XcN Gaming,2,3.0,4.0,3.0,5.0,2,3.0,0.0,2.0,10.0,13
9748,21024,11898,Bind,2030,1700,ex-Reckless Lads,XcN Gaming,1,3.0,3.0,5.0,21.0,17,3.0,2.0,6.0,21.0,15
9749,21025,11898,Ascent,2030,1700,ex-Reckless Lads,XcN Gaming,2,4.0,2.0,4.0,10.0,7,2.0,0.0,7.0,11.0,13
9750,21865,12322,Bind,904,3107,CBT Gaming,Griffin E-Sports,1,2.0,0.0,5.0,9.0,13,3.0,4.0,1.0,8.0,3
9751,21866,12322,Split,904,3107,CBT Gaming,Griffin E-Sports,1,3.0,1.0,3.0,10.0,13,4.0,1.0,3.0,9.0,4
9752,21330,12060,Haven,278,2934,DetonatioN Gaming White,FENNEL,1,3.0,2.0,6.0,13.0,13,3.0,1.0,4.0,16.0,11
9754,21862,12321,Haven,3106,3184,Looking For Sponsor,All Born to Clutch,1,2.0,0.0,5.0,8.0,13,3.0,1.0,4.0,7.0,2
9755,21863,12321,Ascent,3106,3184,Looking For Sponsor,All Born to Clutch,1,4.0,1.0,2.0,13.0,13,2.0,3.0,6.0,9.0,7
9759,21020,11897,Split,466,3155,BOOM Esports,WOLFPACK,1,2.0,1.0,6.0,8.0,13,2.0,3.0,7.0,5.0,4
9760,21021,11897,Ascent,466,3155,BOOM Esports,WOLFPACK,1,2.0,0.0,5.0,10.0,13,3.0,3.0,5.0,6.0,4
9761,21299,12037,Haven,1735,294,THE SHABLES,Crest Gaming,1,3.0,1.0,6.0,14.0,13,3.0,2.0,6.0,13.0,11
9764,21168,11955,Bind,3279,2827,Straight Outta The Zoo,AGG,2,4.0,2.0,3.0,11.0,7,2.0,2.0,5.0,11.0,13
9765,21169,11955,Ascent,3279,2827,Straight Outta The Zoo,AGG,1,2.0,2.0,8.0,14.0,14,3.0,0.0,10.0,13.0,12
9766,21170,11955,Icebox,3279,2827,Straight Outta The Zoo,AGG,1,3.0,2.0,3.0,10.0,13,3.0,1.0,7.0,7.0,5
9769,21275,12013,Bind,204,283,CYCLOPS athlete gaming,Sengoku Gaming,1,3.0,1.0,2.0,14.0,13,3.0,2.0,3.0,12.0,7
9770,21859,12320,Haven,2044,3182,ex-Five Ace e-Sports,Wolfpack,1,3.0,1.0,2.0,11.0,13,3.0,3.0,3.0,8.0,4
9771,21860,12320,Ascent,2044,3182,ex-Five Ace e-Sports,Wolfpack,1,2.0,2.0,2.0,15.0,13,3.0,1.0,8.0,9.0,8
9772,20738,11752,Ascent,617,2505,Team SMG,Looking For Org,1,2.0,1.0,6.0,13.0,13,4.0,1.0,3.0,14.0,9
9773,20739,11752,Bind,617,2505,Team SMG,Looking For Org,1,3.0,0.0,2.0,10.0,13,3.0,2.0,4.0,6.0,2
9774,21856,12319,Icebox,3179,3112,Anti Eco Eco Club,TRAITORS,1,4.0,1.0,1.0,18.0,13,2.0,2.0,9.0,11.0,11
9775,21857,12319,Ascent,3179,3112,Anti Eco Eco Club,TRAITORS,1,3.0,0.0,3.0,14.0,13,3.0,1.0,6.0,10.0,7
9779,19863,11403,Ascent,106,6462,TSM,TradeLikePros,1,2.0,0.0,3.0,9.0,13,3.0,3.0,2.0,6.0,1
9780,19864,11403,Icebox,106,6462,TSM,TradeLikePros,1,3.0,3.0,2.0,12.0,13,2.0,4.0,2.0,12.0,7
9786,19887,11411,Split,856,2449,Andbox,Pirate Nation,1,2.0,2.0,5.0,11.0,13,4.0,2.0,3.0,11.0,7
9787,19888,11411,Ascent,856,2449,Andbox,Pirate Nation,1,2.0,0.0,2.0,10.0,13,3.0,2.0,4.0,5.0,1
9788,19923,11423,Bind,188,3186,Cloud9,OW Refugees,1,2.0,0.0,7.0,8.0,13,4.0,3.0,3.0,7.0,4
9789,19924,11423,Ascent,188,3186,Cloud9,OW Refugees,1,2.0,0.0,5.0,9.0,13,3.0,3.0,4.0,6.0,3
9790,19938,11428,Ascent,5248,2936,Evil Geniuses,Project,2,4.0,2.0,5.0,15.0,12,2.0,1.0,8.0,15.0,14
9791,21249,11428,Split,5248,2936,Evil Geniuses,Project,1,4.0,1.0,3.0,20.0,15,3.0,2.0,7.0,16.0,13
9792,19940,11428,Icebox,5248,2936,Evil Geniuses,Project,1,3.0,0.0,5.0,12.0,13,3.0,3.0,4.0,10.0,7
9795,19872,11406,Icebox,470,1269,Complexity,Lycus Empire,1,2.0,2.0,6.0,9.0,13,4.0,2.0,2.0,11.0,6
9796,19873,11406,Ascent,470,1269,Complexity,Lycus Empire,1,3.0,1.0,3.0,11.0,13,3.0,2.0,5.0,8.0,5
9797,19899,11415,Haven,1034,2759,NRG Esports,VZN,1,3.0,2.0,4.0,15.0,13,2.0,3.0,8.0,11.0,11
9798,19900,11415,Icebox,1034,2759,NRG Esports,VZN,1,3.0,0.0,4.0,13.0,13,3.0,2.0,7.0,8.0,7
9799,19667,11335,Bind,106,2776,TSM,LGI,1,4.0,2.0,1.0,15.0,13,2.0,1.0,8.0,11.0,9
9800,19668,11335,Icebox,106,2776,TSM,LGI,1,2.0,1.0,3.0,10.0,13,3.0,4.0,2.0,7.0,3
9801,19691,11343,Split,2815,2794,Version1,NC State Esports,1,2.0,0.0,5.0,10.0,13,4.0,1.0,1.0,11.0,4
9802,19692,11343,Icebox,2815,2794,Version1,NC State Esports,1,2.0,0.0,4.0,10.0,13,4.0,1.0,5.0,6.0,3
9803,19715,11351,Split,856,2801,Andbox,IQ White,1,3.0,0.0,1.0,11.0,13,3.0,2.0,5.0,5.0,2
9804,19716,11351,Ascent,856,2801,Andbox,IQ White,1,3.0,1.0,5.0,10.0,13,3.0,4.0,4.0,8.0,6
9805,19739,11359,Split,1034,2453,NRG Esports,Sac State Hornets,1,2.0,1.0,3.0,11.0,13,3.0,3.0,3.0,8.0,4
9806,19740,11359,Icebox,1034,2453,NRG Esports,Sac State Hornets,1,2.0,1.0,3.0,11.0,13,3.0,2.0,5.0,7.0,4
9807,19745,11361,Icebox,1166,3209,Time In,Logan Paulers,1,4.0,1.0,2.0,13.0,13,3.0,3.0,3.0,11.0,7
9808,19746,11361,Bind,1166,3209,Time In,Logan Paulers,1,2.0,0.0,5.0,10.0,13,4.0,1.0,3.0,9.0,4
9809,19763,11367,Ascent,14,2591,T1,In The Lab,1,2.0,1.0,5.0,10.0,13,4.0,2.0,5.0,7.0,5
9810,19764,11367,Haven,14,2591,T1,In The Lab,1,3.0,0.0,3.0,8.0,13,3.0,2.0,6.0,3.0,1
9811,19787,11375,Ascent,188,2784,Cloud9,ThiccWRECK,1,2.0,0.0,3.0,9.0,13,3.0,2.0,3.0,6.0,1
9812,19788,11375,Haven,188,2784,Cloud9,ThiccWRECK,1,2.0,0.0,5.0,9.0,13,2.0,5.0,4.0,5.0,3
9813,19799,11379,Ascent,2291,2787,Ghost Gaming,ALL GAS NO BRAKES,1,2.0,0.0,4.0,9.0,13,3.0,3.0,3.0,6.0,2
9814,19800,11379,Bind,2291,2787,Ghost Gaming,ALL GAS NO BRAKES,1,2.0,0.0,4.0,12.0,13,4.0,2.0,3.0,9.0,5
9815,19817,11385,Icebox,5248,2477,Evil Geniuses,Aqua,1,2.0,0.0,5.0,12.0,13,4.0,3.0,1.0,11.0,6
9816,19818,11385,Haven,5248,2477,Evil Geniuses,Aqua,1,3.0,0.0,2.0,11.0,13,3.0,3.0,4.0,6.0,3
9817,20781,11769,Ascent,1010,6292,Inside Games,Souldazz,1,3.0,0.0,4.0,10.0,13,3.0,1.0,9.0,4.0,4
9818,20782,11769,Split,1010,6292,Inside Games,Souldazz,2,3.0,2.0,8.0,9.0,9,3.0,2.0,5.0,12.0,13
9819,20783,11769,Icebox,1010,6292,Inside Games,Souldazz,2,4.0,2.0,5.0,10.0,8,3.0,1.0,5.0,12.0,13
9820,21139,11934,Ascent,645,2354,Procyon Team,Movistar Optix,1,3.0,1.0,5.0,13.0,13,3.0,3.0,5.0,11.0,9
9821,21140,11934,Bind,645,2354,Procyon Team,Movistar Optix,2,4.0,2.0,5.0,13.0,11,3.0,2.0,4.0,15.0,13
9822,21141,11934,Haven,645,2354,Procyon Team,Movistar Optix,2,2.0,5.0,3.0,20.0,14,2.0,1.0,6.0,21.0,16
9823,20778,11768,Haven,685,1791,HSDIRR,FTW Esports,1,3.0,2.0,6.0,13.0,13,3.0,3.0,4.0,14.0,11
9824,20779,11768,Ascent,685,1791,HSDIRR,FTW Esports,1,2.0,1.0,6.0,13.0,13,3.0,2.0,6.0,11.0,9
9825,20720,11746,Haven,488,2891,tyeasy,Trident Clan,2,3.0,3.0,4.0,8.0,5,3.0,1.0,2.0,12.0,13
9826,20721,11746,Bind,488,2891,tyeasy,Trident Clan,1,3.0,1.0,5.0,15.0,13,3.0,2.0,3.0,16.0,11
9827,20722,11746,Split,488,2891,tyeasy,Trident Clan,1,3.0,0.0,3.0,10.0,13,3.0,1.0,6.0,6.0,3
9828,21121,11928,Split,2909,2908,No Org Found,Thunderbolts Gaming,1,3.0,0.0,4.0,11.0,13,3.0,2.0,4.0,9.0,5
9829,21122,11928,Ascent,2909,2908,No Org Found,Thunderbolts Gaming,1,3.0,2.0,2.0,10.0,13,2.0,3.0,5.0,7.0,4
9833,21157,11946,Ascent,2286,3277,ex-EXO Clan,Friendlings,1,2.0,0.0,2.0,9.0,13,3.0,3.0,1.0,6.0,0
9834,21191,11946,Bind,2286,3277,ex-EXO Clan,Friendlings,1,2.0,1.0,4.0,9.0,13,4.0,0.0,3.0,9.0,3
9835,21159,11948,Bind,1323,3279,Nebula,Straight Outta The Zoo,2,3.0,0.0,3.0,18.0,11,3.0,3.0,3.0,15.0,13
9836,21195,11948,Haven,1323,3279,Nebula,Straight Outta The Zoo,1,3.0,1.0,6.0,16.0,14,4.0,1.0,3.0,18.0,12
9837,21196,11948,Icebox,1323,3279,Nebula,Straight Outta The Zoo,2,2.0,3.0,6.0,13.0,11,4.0,1.0,1.0,18.0,13
9838,21161,11950,Ascent,873,27,Tilted,Shidiots,2,4.0,1.0,5.0,9.0,6,3.0,1.0,4.0,11.0,13
9839,21199,11950,Bind,873,27,Tilted,Shidiots,1,4.0,1.0,0.0,13.0,13,2.0,0.0,9.0,7.0,5
9840,21200,11950,Split,873,27,Tilted,Shidiots,2,3.0,0.0,8.0,8.0,6,3.0,1.0,4.0,11.0,13
9841,21163,11952,Ascent,2047,1325,AFTERMIND,Genuine Gaming,1,3.0,3.0,3.0,17.0,14,4.0,1.0,4.0,17.0,12
9842,21203,11952,Bind,2047,1325,AFTERMIND,Genuine Gaming,1,2.0,1.0,4.0,12.0,13,4.0,3.0,3.0,9.0,6
9843,21133,11932,Split,777,2606,Kaizen Esports,PÊEK Gaming,1,4.0,1.0,2.0,12.0,13,3.0,3.0,4.0,9.0,6
9844,21134,11932,Ascent,777,2606,Kaizen Esports,PÊEK Gaming,1,3.0,1.0,5.0,12.0,13,3.0,2.0,7.0,9.0,8
9845,21014,11894,Haven,2358,2359,Stampede Gaming,Leviatán,1,2.0,1.0,7.0,11.0,13,3.0,3.0,6.0,9.0,8
9846,21015,11894,Ascent,2358,2359,Stampede Gaming,Leviatán,1,2.0,0.0,7.0,12.0,13,3.0,3.0,5.0,10.0,8
9847,20772,11766,Bind,2819,604,Entropiq,Aim.Attack,1,4.0,0.0,1.0,11.0,13,2.0,1.0,9.0,4.0,3
9848,20773,11766,Split,2819,604,Entropiq,Aim.Attack,1,3.0,0.0,3.0,12.0,13,3.0,2.0,8.0,5.0,5
9852,18142,10460,Icebox,624,1934,Paper Rex,ArkAngel,1,3.0,2.0,3.0,18.0,14,3.0,1.0,7.0,15.0,12
9853,18143,10460,Ascent,624,1934,Paper Rex,ArkAngel,2,3.0,1.0,4.0,16.0,11,4.0,0.0,6.0,14.0,13
9854,18144,10460,Split,624,1934,Paper Rex,ArkAngel,1,3.0,2.0,4.0,12.0,13,2.0,4.0,3.0,12.0,8
9855,20214,11569,Ascent,3129,374,Reven Esports,Arctic Gaming Mexico,1,2.0,1.0,4.0,9.0,13,3.0,3.0,4.0,6.0,3
9856,21119,11569,Split,3129,374,Reven Esports,Arctic Gaming Mexico,1,4.0,1.0,3.0,13.0,13,2.0,2.0,9.0,8.0,8
9857,20215,11570,Ascent,2363,2602,Pro Hub Gaming,WALTEM Gaming,1,2.0,2.0,2.0,12.0,13,4.0,2.0,3.0,9.0,5
9858,21117,11570,Haven,2363,2602,Pro Hub Gaming,WALTEM Gaming,1,2.0,0.0,4.0,14.0,13,3.0,4.0,2.0,11.0,7
9859,20249,11586,Ascent,889,3218,DELIRAWOW,Stars Horizon,1,2.0,0.0,6.0,10.0,13,3.0,2.0,4.0,9.0,5
9860,20250,11586,Haven,889,3218,DELIRAWOW,Stars Horizon,2,3.0,2.0,4.0,21.0,14,3.0,1.0,8.0,18.0,16
9861,20251,11586,Split,889,3218,DELIRAWOW,Stars Horizon,1,2.0,1.0,3.0,10.0,13,4.0,2.0,2.0,8.0,3
9862,20252,11587,Haven,3222,2437,FREEAGENTS,favela aimers,1,3.0,0.0,6.0,14.0,13,3.0,1.0,6.0,13.0,10
9863,20253,11587,Bind,3222,2437,FREEAGENTS,favela aimers,2,2.0,2.0,8.0,7.0,6,2.0,1.0,5.0,11.0,13
9864,20254,11587,Split,3222,2437,FREEAGENTS,favela aimers,1,3.0,0.0,2.0,12.0,13,3.0,3.0,4.0,7.0,4
9865,20210,11565,Ascent,777,3129,Kaizen Esports,Reven Esports,2,1.0,3.0,2.0,5.0,5,2.0,0.0,0.0,9.0,6
9866,20220,11575,Bind,2431,676,Typhoon,Meta Gaming ,1,2.0,1.0,6.0,15.0,13,2.0,3.0,5.0,14.0,9
9867,21115,11575,Ascent,2431,676,Typhoon,Meta Gaming ,2,2.0,3.0,5.0,14.0,11,4.0,0.0,4.0,16.0,13
9868,21116,11575,Haven,2431,676,Typhoon,Meta Gaming ,2,3.0,3.0,5.0,10.0,8,3.0,0.0,5.0,13.0,13
9874,20240,11583,Haven,2440,1916,Squad5,Ingaming,1,5.0,1.0,1.0,16.0,13,2.0,1.0,9.0,11.0,10
9875,20241,11583,Bind,2440,1916,Squad5,Ingaming,1,4.0,2.0,1.0,17.0,13,3.0,1.0,10.0,10.0,11
9878,20216,11571,Ascent,2358,2431,Stampede Gaming,Typhoon,1,2.0,2.0,3.0,13.0,13,3.0,1.0,9.0,7.0,7
9879,20766,11764,Ascent,1474,1234,eSuba,Team Sampi,1,2.0,0.0,3.0,10.0,13,4.0,2.0,2.0,7.0,2
9880,20767,11764,Icebox,1474,1234,eSuba,Team Sampi,1,4.0,2.0,3.0,15.0,13,3.0,2.0,5.0,14.0,11
9881,18139,10459,Split,1934,388,ArkAngel,DivisionX Gaming,1,2.0,2.0,5.0,11.0,13,4.0,2.0,2.0,12.0,7
9882,18140,10459,Haven,1934,388,ArkAngel,DivisionX Gaming,2,3.0,4.0,2.0,7.0,3,2.0,0.0,5.0,9.0,13
9883,18141,10459,Bind,1934,388,ArkAngel,DivisionX Gaming,2,3.0,1.0,4.0,14.0,9,3.0,1.0,4.0,14.0,13
9887,23054,13037,Ascent,4036,2827,Team Bliss,AGG,2,2.0,3.0,4.0,19.0,13,4.0,3.0,1.0,20.0,15
9888,23055,13037,Haven,4036,2827,Team Bliss,AGG,1,3.0,0.0,7.0,12.0,13,3.0,1.0,11.0,7.0,9
9889,23056,13037,Bind,4036,2827,Team Bliss,AGG,1,3.0,2.0,3.0,14.0,13,2.0,1.0,11.0,8.0,9
9890,23051,13036,Bind,865,435,Paradox Esports,OverPalaStrike,2,4.0,2.0,2.0,14.0,9,2.0,2.0,5.0,13.0,13
9891,23052,13036,Haven,865,435,Paradox Esports,OverPalaStrike,1,3.0,3.0,4.0,14.0,13,2.0,2.0,8.0,12.0,11
9892,23053,13036,Split,865,435,Paradox Esports,OverPalaStrike,2,3.0,1.0,8.0,8.0,7,2.0,1.0,5.0,12.0,13
9893,17741,10255,Bind,427,103,Envy,Immortals,1,2.0,0.0,8.0,11.0,13,3.0,3.0,6.0,9.0,8
9894,17742,10255,Ascent,427,103,Envy,Immortals,2,2.0,3.0,2.0,13.0,7,2.0,1.0,5.0,12.0,13
9895,17743,10255,Icebox,427,103,Envy,Immortals,1,2.0,1.0,5.0,9.0,13,2.0,3.0,6.0,6.0,4
9899,23045,13034,Ascent,591,2826,Mindfreak,Kanga Esports,2,2.0,2.0,6.0,12.0,9,4.0,0.0,3.0,15.0,13
9900,23046,13034,Bind,591,2826,Mindfreak,Kanga Esports,1,2.0,1.0,7.0,14.0,13,4.0,1.0,5.0,14.0,11
9901,23047,13034,Icebox,591,2826,Mindfreak,Kanga Esports,1,2.0,0.0,5.0,8.0,13,3.0,2.0,4.0,6.0,2
9902,17735,10253,Ascent,2,120,Sentinels,100 Thieves,1,3.0,0.0,4.0,12.0,13,2.0,4.0,5.0,8.0,6
9903,17736,10253,Haven,2,120,Sentinels,100 Thieves,1,3.0,0.0,4.0,10.0,13,2.0,3.0,6.0,6.0,4
9904,17729,10251,Ascent,2,427,Sentinels,Envy,2,3.0,3.0,7.0,10.0,10,2.0,3.0,5.0,13.0,13
9905,17730,10251,Icebox,2,427,Sentinels,Envy,1,2.0,2.0,6.0,13.0,13,2.0,3.0,7.0,11.0,10
9906,17731,10251,Split,2,427,Sentinels,Envy,2,2.0,3.0,9.0,8.0,9,3.0,3.0,3.0,13.0,13
9907,17732,10252,Icebox,103,642,Immortals,Luminosity,2,2.0,1.0,8.0,19.0,14,2.0,1.0,5.0,22.0,16
9908,17733,10252,Ascent,103,642,Immortals,Luminosity,1,3.0,3.0,5.0,13.0,13,3.0,1.0,7.0,13.0,11
9909,17734,10252,Bind,103,642,Immortals,Luminosity,1,2.0,3.0,4.0,11.0,13,2.0,4.0,4.0,10.0,7
